symbol,t,o,h,l,c,v,n
UPS,2023-10-13 04:00:00,156.12,157.37,154.584,155.08,2759887.0,49101
UPS,2023-10-16 04:00:00,156.74,158.49,156.12,156.65,3349697.0,63054
UPS,2023-10-17 04:00:00,155.19,157.66,155.02,157.18,2936990.0,48545
UPS,2023-10-18 04:00:00,155.5,155.79,153.64,153.82,2974728.0,44812
UPS,2023-10-19 04:00:00,154.47,155.14,151.78,152.06,3035195.0,50887
UPS,2023-10-20 04:00:00,152.34,153.34,151.94,151.96,5022493.0,56114
UPS,2023-10-23 04:00:00,151.25,151.58,147.89,148.16,4552659.0,73230
UPS,2023-10-24 04:00:00,148.74,150.21,148.335,149.32,2802329.0,51353
UPS,2023-10-25 04:00:00,148.74,148.9,146.01,146.93,3565833.0,64049
UPS,2023-10-26 04:00:00,142.5,146.29,137.93,138.21,10581412.0,136597
UPS,2023-10-27 04:00:00,138.43,139.79,133.68,134.83,6594553.0,98813
UPS,2023-10-30 04:00:00,135.91,139.23,134.31,138.78,5742904.0,74347
UPS,2023-10-31 04:00:00,138.62,141.32,138.215,141.25,3996879.0,49592
UPS,2023-11-01 04:00:00,141.38,142.14,138.05,139.8,3544835.0,56732
UPS,2023-11-02 04:00:00,141.895,143.38,141.715,141.99,3904584.0,61255
UPS,2023-11-03 04:00:00,143.23,144.81,142.81,142.86,3272215.0,55301
UPS,2023-11-06 05:00:00,143.22,143.49,141.29,142.27,2931436.0,46647
UPS,2023-11-07 05:00:00,141.475,142.1,140.6,141.85,2952623.0,47487
UPS,2023-11-08 05:00:00,142.125,143.42,141.46,141.95,2896590.0,37880
UPS,2023-11-09 05:00:00,142.94,142.94,139.87,139.95,3411097.0,49572
UPS,2023-11-10 05:00:00,138.71,138.82,136.52,138.11,5684583.0,81479
UPS,2023-11-13 05:00:00,137.67,138.55,137.01,138.17,3211537.0,48427
UPS,2023-11-14 05:00:00,140.04,143.77,139.9078,143.17,4258832.0,52216
UPS,2023-11-15 05:00:00,144.0,147.9,143.95,147.17,4766672.0,71250
UPS,2023-11-16 05:00:00,147.27,148.2,145.635,146.91,3729290.0,56748
UPS,2023-11-17 05:00:00,147.68,148.05,146.2,147.98,3320750.0,49906
UPS,2023-11-20 05:00:00,147.85,150.28,146.87,149.57,4733465.0,69959
UPS,2023-11-21 05:00:00,149.5,150.11,148.5,149.77,3079435.0,51046
UPS,2023-11-22 05:00:00,150.96,151.24,149.935,150.75,2640250.0,43912
UPS,2023-11-24 05:00:00,151.17,152.04,150.7501,152.03,1644358.0,27695
UPS,2023-11-27 05:00:00,151.04,151.44,149.57,149.59,3320030.0,50229
UPS,2023-11-28 05:00:00,149.7,151.08,148.98,150.74,3074002.0,41410
UPS,2023-11-29 05:00:00,151.52,153.46,151.4513,152.29,2981656.0,54746
UPS,2023-11-30 05:00:00,152.85,153.0738,150.765,151.61,4664443.0,50057
UPS,2023-12-01 05:00:00,151.99,154.97,151.02,154.91,3945323.0,56611
UPS,2023-12-04 05:00:00,153.715,156.23,153.29,155.92,2717892.0,48022
UPS,2023-12-05 05:00:00,155.0,155.53,153.56,154.16,2485296.0,45401
UPS,2023-12-06 05:00:00,155.02,156.06,154.455,155.29,2978554.0,46489
UPS,2023-12-07 05:00:00,155.87,157.61,155.5,156.5,3241213.0,49343
UPS,2023-12-08 05:00:00,156.075,157.68,155.96,156.3,2845911.0,45230
UPS,2023-12-11 05:00:00,155.65,156.37,154.84,155.78,3742139.0,58096
UPS,2023-12-12 05:00:00,155.95,157.11,154.92,155.37,3039948.0,46437
UPS,2023-12-13 05:00:00,154.84,157.39,154.02,157.25,4058137.0,49232
UPS,2023-12-14 05:00:00,158.96,163.47,158.78,162.36,6401948.0,84219
UPS,2023-12-15 05:00:00,161.37,163.81,160.06,162.94,8738189.0,65754
UPS,2023-12-18 05:00:00,163.38,163.815,161.39,161.57,3883790.0,55442
UPS,2023-12-19 05:00:00,162.01,162.2,160.16,161.62,3926466.0,52401
UPS,2023-12-20 05:00:00,156.87,160.545,156.5,156.96,5624485.0,79867
UPS,2023-12-21 05:00:00,157.6,157.9201,155.24,157.16,3778550.0,61294
UPS,2023-12-22 05:00:00,158.0,159.5891,157.82,158.25,2332482.0,41822
UPS,2023-12-26 05:00:00,157.05,158.54,157.05,158.03,2384111.0,38070
UPS,2023-12-27 05:00:00,158.02,158.44,156.27,156.84,3116363.0,37941
UPS,2023-12-28 05:00:00,155.9,157.76,155.9,157.31,2254926.0,39163
UPS,2023-12-29 05:00:00,157.08,158.19,156.13,157.23,2186585.0,39247
UPS,2024-01-02 05:00:00,156.94,160.52,156.3,158.34,4363762.0,69029
UPS,2024-01-03 05:00:00,157.27,159.29,156.18,157.54,3257197.0,52730
UPS,2024-01-04 05:00:00,157.05,158.3199,156.41,156.99,3173410.0,48498
UPS,2024-01-05 05:00:00,156.42,159.4629,156.25,158.72,2537266.0,42744
UPS,2024-01-08 05:00:00,158.57,159.99,157.48,159.92,2469699.0,43045
UPS,2024-01-09 05:00:00,159.02,160.26,158.3,159.94,2639683.0,40508
UPS,2024-01-10 05:00:00,160.14,161.48,159.36,161.22,2399421.0,43893
UPS,2024-01-11 05:00:00,161.44,161.47,158.88,159.25,3341989.0,52270
UPS,2024-01-12 05:00:00,160.23,161.0,158.29,158.31,3474558.0,42857
UPS,2024-01-16 05:00:00,158.17,158.17,155.14,155.33,5331422.0,66610
UPS,2024-01-17 05:00:00,153.57,154.82,152.02,154.56,3930212.0,63037
UPS,2024-01-18 05:00:00,155.26,156.92,153.815,156.53,3095886.0,48936
UPS,2024-01-19 05:00:00,156.96,157.81,155.02,156.89,3097636.0,41416
UPS,2024-01-22 05:00:00,157.78,159.28,157.31,158.6,2631588.0,44538
UPS,2024-01-23 05:00:00,159.03,160.46,158.63,160.06,3442999.0,59317
UPS,2024-01-24 05:00:00,160.79,160.815,156.53,156.58,3187644.0,55948
UPS,2024-01-25 05:00:00,158.55,160.33,158.159,159.71,4069996.0,62249
UPS,2024-01-26 05:00:00,160.07,161.35,158.25,159.3,2818353.0,42244
UPS,2024-01-29 05:00:00,158.41,158.75,156.5,158.02,5455688.0,71730
UPS,2024-01-30 05:00:00,146.8,149.5,144.57,145.06,16983625.0,198044
UPS,2024-01-31 05:00:00,144.81,145.59,141.9,141.9,10906803.0,130635
UPS,2024-02-01 05:00:00,142.0,142.7,139.6,142.41,6774935.0,114523
UPS,2024-02-02 05:00:00,141.88,142.39,139.55,141.85,4343019.0,63637
UPS,2024-02-05 05:00:00,141.26,141.26,138.9,139.08,4536680.0,67210
UPS,2024-02-06 05:00:00,141.71,146.428,141.35,145.92,7567385.0,101546
UPS,2024-02-07 05:00:00,146.08,147.79,145.0901,147.24,3985185.0,64338
UPS,2024-02-08 05:00:00,146.8,148.08,145.855,147.92,3316375.0,51101
UPS,2024-02-09 05:00:00,147.7,147.83,145.911,146.26,2825926.0,45256
UPS,2024-02-12 05:00:00,146.5,147.95,146.35,147.45,3253654.0,47415
UPS,2024-02-13 05:00:00,146.01,146.7,143.3,144.9,3705965.0,63536
UPS,2024-02-14 05:00:00,145.2,145.89,143.47,144.22,3831417.0,51877
UPS,2024-02-15 05:00:00,145.27,147.49,144.17,146.98,3855407.0,55595
UPS,2024-02-16 05:00:00,145.66,148.99,144.935,148.41,5442411.0,78622
UPS,2024-02-20 05:00:00,147.88,149.77,147.03,148.64,4255142.0,63556
UPS,2024-02-21 05:00:00,148.8,149.43,147.0301,148.27,3017124.0,47972
UPS,2024-02-22 05:00:00,147.8,149.88,147.19,149.73,3027531.0,43549
UPS,2024-02-23 05:00:00,149.95,150.405,148.55,148.63,2414397.0,41171
UPS,2024-02-26 05:00:00,148.08,148.26,146.56,147.5,3052889.0,43045
UPS,2024-02-27 05:00:00,147.5,148.815,147.37,148.27,2382258.0,40983
UPS,2024-02-28 05:00:00,147.43,148.37,147.06,147.77,2258727.0,40136
UPS,2024-02-29 05:00:00,148.84,149.55,147.75,148.26,3338814.0,39357
UPS,2024-03-01 05:00:00,148.01,148.6,146.84,148.06,2936220.0,43327
UPS,2024-03-04 05:00:00,149.08,152.24,148.65,150.61,4562398.0,69883
UPS,2024-03-05 05:00:00,150.08,151.56,149.0,149.66,3614445.0,61538
UPS,2024-03-06 05:00:00,151.0,153.05,150.37,152.55,3471243.0,68614
UPS,2024-03-07 05:00:00,153.23,154.87,152.4719,153.41,3514810.0,55236
UPS,2024-03-08 05:00:00,153.93,155.2,152.87,153.96,3449102.0,50974
UPS,2024-03-11 04:00:00,153.89,155.229,153.54,154.75,3265960.0,50713
UPS,2024-03-12 04:00:00,154.79,157.66,154.36,157.38,3879659.0,66529
UPS,2024-03-13 04:00:00,157.75,158.91,154.55,154.76,4244771.0,73114
UPS,2024-03-14 04:00:00,154.5,154.7182,152.65,153.89,4101644.0,59216
UPS,2024-03-15 04:00:00,153.43,154.71,152.93,153.37,8821704.0,58596
UPS,2024-03-18 04:00:00,154.08,154.34,151.49,151.69,5181842.0,52496
UPS,2024-03-19 04:00:00,150.91,153.645,150.21,153.2,4210103.0,46826
UPS,2024-03-20 04:00:00,152.5,154.82,152.01,154.76,2862290.0,47887
UPS,2024-03-21 04:00:00,155.16,156.08,154.3,155.32,4036405.0,48912
UPS,2024-03-22 04:00:00,158.64,158.95,156.03,156.27,3939557.0,58085
UPS,2024-03-25 04:00:00,155.45,157.3,155.02,156.57,3807669.0,52786
UPS,2024-03-26 04:00:00,157.35,157.99,143.03,143.79,18208807.0,212779
UPS,2024-03-27 04:00:00,144.39,147.59,144.025,147.33,7078751.0,92104
UPS,2024-03-28 04:00:00,147.27,149.05,146.64,148.63,5197043.0,67870
UPS,2024-04-01 04:00:00,149.14,149.97,146.315,147.62,5421924.0,83933
UPS,2024-04-02 04:00:00,147.66,151.0,147.43,149.15,4935004.0,69359
UPS,2024-04-03 04:00:00,150.79,152.36,149.2,152.27,4314189.0,64673
UPS,2024-04-04 04:00:00,153.3,154.29,149.525,150.0,3689090.0,65058
UPS,2024-04-05 04:00:00,149.69,151.71,148.18,151.36,3374041.0,57487
UPS,2024-04-08 04:00:00,151.88,152.23,150.01,150.11,3196400.0,49382
UPS,2024-04-09 04:00:00,149.53,151.17,149.25,150.57,2661038.0,43911
UPS,2024-04-10 04:00:00,148.23,148.5,146.1,147.26,4024388.0,66057
UPS,2024-04-11 04:00:00,147.44,149.22,147.1,149.01,2232464.0,42240
UPS,2024-04-12 04:00:00,148.05,148.3,144.3542,144.91,4123853.0,59278
UPS,2024-04-15 04:00:00,145.87,146.54,143.43,144.85,3271248.0,51814
UPS,2024-04-16 04:00:00,144.54,144.71,142.71,142.89,4197107.0,63389
UPS,2024-04-17 04:00:00,142.5,143.42,141.35,142.25,4165654.0,61476
UPS,2024-04-18 04:00:00,143.08,143.31,141.88,142.74,3430749.0,51705
UPS,2024-04-19 04:00:00,143.15,144.12,142.55,142.77,5118505.0,58495
UPS,2024-04-22 04:00:00,143.21,146.07,142.56,145.36,4578511.0,68925
UPS,2024-04-23 04:00:00,145.996,149.74,145.25,148.87,6371056.0,90738
UPS,2024-04-24 04:00:00,147.93,147.96,143.78,146.62,5284711.0,74435
UPS,2024-04-25 04:00:00,147.95,148.43,145.28,147.39,3553363.0,55757
UPS,2024-04-26 04:00:00,146.84,148.72,146.84,147.59,2607558.0,46877
UPS,2024-04-29 04:00:00,148.26,150.88,147.82,148.55,2654696.0,46286
UPS,2024-04-30 04:00:00,147.54,148.215,146.655,147.48,2402852.0,36396
UPS,2024-05-01 04:00:00,147.29,148.14,145.37,145.92,2842906.0,50560
UPS,2024-05-02 04:00:00,147.48,147.81,146.58,147.22,2039028.0,39566
UPS,2024-05-03 04:00:00,147.95,148.2,146.42,146.43,2039256.0,38800
UPS,2024-05-06 04:00:00,147.57,147.81,146.165,146.67,2073763.0,39143
UPS,2024-05-07 04:00:00,147.37,147.75,146.365,147.09,3403522.0,47040
UPS,2024-05-08 04:00:00,146.12,147.93,145.92,147.77,2799696.0,42205
UPS,2024-05-09 04:00:00,148.08,148.39,147.215,148.06,2510562.0,39806
UPS,2024-05-10 04:00:00,147.005,147.99,146.51,147.37,2504551.0,39864
UPS,2024-05-13 04:00:00,147.85,150.78,147.85,150.6,4185615.0,53757
UPS,2024-05-14 04:00:00,151.41,153.4203,147.88,147.94,3597286.0,58493
UPS,2024-05-15 04:00:00,148.46,149.0,147.79,147.94,2696084.0,37953
UPS,2024-05-16 04:00:00,148.5,150.03,147.38,149.66,2298712.0,38197
UPS,2024-05-17 04:00:00,149.58,149.71,148.175,149.24,1956712.0,36246
UPS,2024-05-20 04:00:00,148.32,149.5699,147.29,147.59,1812759.0,35435
UPS,2024-05-21 04:00:00,147.44,147.72,145.12,145.42,2750419.0,45802
UPS,2024-05-22 04:00:00,144.42,144.8996,142.78,143.77,3590547.0,59356
UPS,2024-05-23 04:00:00,143.01,143.175,139.03,139.1,4437193.0,77855
UPS,2024-05-24 04:00:00,140.29,140.49,137.93,138.66,2995428.0,55318
UPS,2024-05-28 04:00:00,138.0,139.2155,136.2439,137.58,3314722.0,58407
UPS,2024-05-29 04:00:00,136.32,136.92,134.3,134.41,3996893.0,66317
UPS,2024-05-30 04:00:00,134.29,136.99,133.58,136.86,4077753.0,61336
UPS,2024-05-31 04:00:00,137.55,139.07,136.12,138.93,5887429.0,57017
UPS,2024-06-03 04:00:00,139.635,139.79,137.35,138.42,2728264.0,48424
UPS,2024-06-04 04:00:00,137.91,138.31,135.5,135.63,3874832.0,53932
UPS,2024-06-05 04:00:00,136.15,137.69,135.2,137.57,3109042.0,48458
UPS,2024-06-06 04:00:00,137.01,137.72,135.855,137.56,2852484.0,46812
UPS,2024-06-07 04:00:00,136.9,139.59,136.38,137.64,3209458.0,53021
UPS,2024-06-10 04:00:00,136.77,138.06,136.41,137.68,3633585.0,53393
UPS,2024-06-11 04:00:00,136.76,137.9832,136.445,137.35,2659815.0,43592
UPS,2024-06-12 04:00:00,138.48,138.575,136.21,136.43,3484617.0,55549
UPS,2024-06-13 04:00:00,136.32,136.32,133.81,134.89,4944207.0,61186
UPS,2024-06-14 04:00:00,134.105,135.695,132.9,135.65,3800244.0,57730
UPS,2024-06-17 04:00:00,135.51,136.29,134.68,135.85,4117678.0,55487
UPS,2024-06-18 04:00:00,136.3,137.24,133.92,134.2,4104086.0,49441
UPS,2024-06-20 04:00:00,134.02,137.49,133.625,136.87,4165689.0,62514
UPS,2024-06-21 04:00:00,136.62,138.59,136.29,136.6,9237861.0,54499
UPS,2024-06-24 04:00:00,137.8,139.64,137.14,138.6,3695903.0,48342
UPS,2024-06-25 04:00:00,138.04,138.04,134.05,134.36,4893665.0,70720
UPS,2024-06-26 04:00:00,136.48,138.95,135.1,138.15,6104304.0,85441
UPS,2024-06-27 04:00:00,137.99,137.99,135.19,135.83,3732537.0,61092
UPS,2024-06-28 04:00:00,136.18,137.2,135.7,136.85,6609563.0,50622
UPS,2024-07-01 04:00:00,136.64,138.1,135.5647,135.95,2668235.0,47400
UPS,2024-07-02 04:00:00,135.61,135.96,134.06,134.91,3271278.0,57233
UPS,2024-07-03 04:00:00,135.74,136.49,135.19,135.55,1539867.0,27047
UPS,2024-07-05 04:00:00,134.87,136.46,134.44,136.35,3237538.0,49117
UPS,2024-07-08 04:00:00,136.35,137.315,135.41,135.53,2773687.0,47880
UPS,2024-07-09 04:00:00,135.26,135.87,133.93,134.28,3118789.0,44754
UPS,2024-07-10 04:00:00,134.34,135.76,133.81,135.65,2834762.0,43364
UPS,2024-07-11 04:00:00,135.89,139.05,135.77,138.24,3449990.0,56755
UPS,2024-07-12 04:00:00,139.0,143.38,138.69,142.35,4801344.0,71588
UPS,2024-07-15 04:00:00,143.01,145.25,142.75,144.15,4164009.0,64905
UPS,2024-07-16 04:00:00,144.03,147.57,144.03,147.33,3805311.0,54894
UPS,2024-07-17 04:00:00,146.99,147.792,146.4,147.38,2863582.0,43714
UPS,2024-07-18 04:00:00,146.02,148.15,144.45,144.76,3412940.0,52537
UPS,2024-07-19 04:00:00,145.87,145.88,143.2395,145.18,3073801.0,44818
UPS,2024-07-22 04:00:00,145.75,146.17,143.69,145.18,3629819.0,51418
UPS,2024-07-23 04:00:00,130.14,132.26,124.975,127.68,25353850.0,309888
UPS,2024-07-24 04:00:00,126.51,129.245,124.8,128.53,11523092.0,147355
UPS,2024-07-25 04:00:00,129.27,129.55,126.535,127.08,7761913.0,86900
UPS,2024-07-26 04:00:00,128.84,129.86,128.46,128.83,7222324.0,72347
